sample_id,audio_duration,duration_group,mode,ttft_ms,asr_time_ms,llm_prefill_time_ms,error
multiwoz_PMUL0271_turn2,14.26,medium,non-streaming,1124.94,1081.56,43.38,
multiwoz_PMUL1745_turn2,14.40,medium,streaming,1391.08,1276.40,114.68,
multiwoz_PMUL1745_turn2,14.40,medium,non-streaming,1129.18,1079.83,49.35,
multiwoz_MUL1003_turn2,14.78,medium,streaming,779.75,696.17,83.58,
multiwoz_MUL1003_turn2,14.78,medium,non-streaming,1065.51,1012.39,53.12,
multiwoz_MUL0069_turn2,14.94,medium,streaming,1185.28,1091.90,93.37,
multiwoz_MUL0069_turn2,14.94,medium,non-streaming,1248.41,1198.13,50.28,
multiwoz_MUL1152_turn2,15.05,long,streaming,972.38,859.10,113.28,
multiwoz_MUL1152_turn2,15.05,long,non-streaming,1228.90,1181.43,47.46,
multiwoz_PMUL2936_turn2,15.34,long,streaming,1209.95,1107.23,102.72,
multiwoz_PMUL2936_turn2,15.34,long,non-streaming,1012.11,966.90,45.21,
crosswoz_11613_turn2,15.39,long,streaming,957.33,863.95,93.38,
crosswoz_11613_turn2,15.39,long,non-streaming,1417.11,1367.59,49.52,
multiwoz_MUL0084_turn2,15.44,long,streaming,1053.25,954.41,98.85,
multiwoz_MUL0084_turn2,15.44,long,non-streaming,1219.04,1171.22,47.82,
multiwoz_PMUL2130_turn2,15.46,long,streaming,669.03,561.74,107.29,
multiwoz_PMUL2130_turn2,15.46,long,non-streaming,1259.90,1204.70,55.20,
multiwoz_MUL2174_turn2,15.53,long,streaming,932.47,810.73,121.74,
multiwoz_MUL2174_turn2,15.53,long,non-streaming,1076.47,1027.42,49.05,
multiwoz_PMUL0460_turn2,15.57,long,streaming,920.09,828.14,91.94,
multiwoz_PMUL0460_turn2,15.57,long,non-streaming,1162.97,1109.64,53.33,
crosswoz_11735_turn2,15.85,long,streaming,838.59,741.15,97.44,
crosswoz_11735_turn2,15.85,long,non-streaming,1429.94,1379.27,50.67,
multiwoz_PMUL4612_turn2,15.92,long,streaming,1390.25,1276.03,114.21,
multiwoz_PMUL4612_turn2,15.92,long,non-streaming,1207.91,1158.15,49.76,
multiwoz_MUL0076_turn2,16.02,long,streaming,923.70,832.29,91.41,
multiwoz_MUL0076_turn2,16.02,long,non-streaming,1260.15,1214.29,45.86,
crosswoz_9200_turn2,16.20,long,streaming,1063.61,961.33,102.28,
crosswoz_9200_turn2,16.20,long,non-streaming,1500.13,1451.21,48.92,
multiwoz_PMUL3103_turn2,16.74,long,streaming,1342.31,1227.94,114.37,
