sample_id,scope,mode,duration_group,wer,cer,wer_s,wer_d,wer_i,wer_n,cer_s,cer_d,cer_i,cer_n,empty
librispeech_237-126133,librispeech_snr10,non-streaming,long,0.0000,0.0000,0,0,0,75,0,0,0,416,0
librispeech_2961-960,librispeech_snr10,streaming,long,0.0588,0.0069,2,1,0,51,1,1,0,291,0
librispeech_2961-960,librispeech_snr10,non-streaming,long,0.0000,0.0000,0,0,0,51,0,0,0,291,0
librispeech_6829-68769,librispeech_snr10,streaming,very_long,0.0769,0.0380,4,1,2,91,0,10,8,474,0
librispeech_6829-68769,librispeech_snr10,non-streaming,very_long,0.0440,0.0274,3,0,1,91,0,9,4,474,0
librispeech_4446-2275,librispeech_snr10,streaming,very_long,0.0562,0.0081,3,2,0,89,1,3,0,494,0
librispeech_4446-2275,librispeech_snr10,non-streaming,very_long,0.0112,0.0040,1,0,0,89,1,1,0,494,0
librispeech_5683-32866,librispeech_snr10,streaming,very_long,0.0972,0.0126,4,3,0,72,2,3,0,396,0
librispeech_5683-32866,librispeech_snr10,non-streaming,very_long,0.0833,0.0101,4,2,0,72,2,2,0,396,0
librispeech_4507-16021,librispeech_snr10,streaming,very_long,0.1458,0.0514,5,1,1,48,2,6,5,253,0
librispeech_4507-16021,librispeech_snr10,non-streaming,very_long,0.0625,0.0198,3,0,0,48,3,2,0,253,0
librispeech_4446-2273,librispeech_snr10,streaming,very_long,0.0196,0.0019,1,1,0,102,0,1,0,539,0
librispeech_4446-2273,librispeech_snr10,non-streaming,very_long,0.0000,0.0000,0,0,0,102,0,0,0,539,0
librispeech_5105-28233,librispeech_snr10,streaming,very_long,0.0337,0.0040,2,1,0,89,1,1,0,497,0
librispeech_5105-28233,librispeech_snr10,non-streaming,very_long,0.0112,0.0040,1,0,0,89,2,0,0,497,0
librispeech_4077-13754,librispeech_snr10,streaming,very_long,0.0247,0.0020,1,1,0,81,0,1,0,509,0
librispeech_4077-13754,librispeech_snr10,non-streaming,very_long,0.0000,0.0000,0,0,0,81,0,0,0,509,0
librispeech_4992-41797,librispeech_snr10,streaming,very_long,0.1789,0.0632,16,1,0,95,13,6,11,475,0
librispeech_4992-41797,librispeech_snr10,non-streaming,very_long,0.2211,0.0611,18,3,0,95,12,8,9,475,0
librispeech_672-122797,librispeech_snr10,streaming,very_long,0.0482,0.0050,2,2,0,83,0,2,0,399,0
librispeech_672-122797,librispeech_snr10,non-streaming,very_long,0.0241,0.0025,1,1,0,83,0,1,0,399,0
librispeech_5683-32879,librispeech_snr10,streaming,very_long,0.0455,0.0128,3,1,0,88,3,2,1,468,0
librispeech_5683-32879,librispeech_snr10,non-streaming,very_long,0.0114,0.0043,1,0,0,88,1,0,1,468,0
librispeech_2961-961,librispeech_snr10,streaming,very_long,0.3333,0.1885,24,1,2,81,56,8,18,435,0
librispeech_2961-961,librispeech_snr10,non-streaming,very_long,0.0000,0.0000,0,0,0,81,0,0,0,435,0
librispeech_5639-40744,librispeech_snr10,streaming,very_long,0.0660,0.0132,5,2,0,106,2,4,2,604,0
librispeech_5639-40744,librispeech_snr10,non-streaming,very_long,0.0472,0.0149,4,1,0,106,4,3,2,604,0
librispeech_4992-23283,librispeech_snr10,streaming,very_long,0.0421,0.0117,3,1,0,95,1,5,0,514,0
librispeech_4992-23283,librispeech_snr10,non-streaming,very_long,0.0211,0.0097,2,0,0,95,1,4,0,514,0
librispeech_4992-41806,librispeech_snr10,streaming,very_long,0.1207,0.0363,10,3,1,116,3,18,2,633,0
librispeech_4992-41806,librispeech_snr10,non-streaming,very_long,0.0862,0.0332,8,2,0,116,3,17,1,633,0
librispeech_4077-13751,librispeech_snr10,streaming,very_long,0.0901,0.0612,6,4,0,111,10,30,0,654,0
librispeech_4077-13751,librispeech_snr10,non-streaming,very_long,0.0721,0.0596,5,3,0,111,10,29,0,654,0
librispeech_1284-1181,librispeech_snr15,streaming,long,0.0488,0.0127,1,1,0,41,0,3,0,237,0
librispeech_1284-1181,librispeech_snr15,non-streaming,long,0.0244,0.0084,1,0,0,41,0,2,0,237,0
librispeech_1995-1837,librispeech_snr15,streaming,long,0.0426,0.0044,1,1,0,47,0,1,0,227,0
librispeech_1995-1837,librispeech_snr15,non-streaming,long,0.0000,0.0000,0,0,0,47,0,0,0,227,0
librispeech_260-123288,librispeech_snr15,streaming,long,0.1389,0.0233,4,1,0,36,2,3,0,215,0
librispeech_260-123288,librispeech_snr15,non-streaming,long,0.0556,0.0140,2,0,0,36,1,2,0,215,0
librispeech_1284-134647,librispeech_snr15,streaming,long,0.0417,0.0034,1,1,0,48,0,1,0,291,0
librispeech_1284-134647,librispeech_snr15,non-streaming,long,0.0000,0.0000,0,0,0,48,0,0,0,291,0
librispeech_1089-134691,librispeech_snr15,streaming,long,0.0351,0.0035,1,1,0,57,0,1,0,282,0
librispeech_1089-134691,librispeech_snr15,non-streaming,long,0.0000,0.0000,0,0,0,57,0,0,0,282,0
librispeech_1995-1826,librispeech_snr15,streaming,long,0.0741,0.0286,3,1,0,54,3,6,0,315,0
librispeech_1995-1826,librispeech_snr15,non-streaming,long,0.0370,0.0254,2,0,0,54,3,5,0,315,0
librispeech_260-123440,librispeech_snr15,streaming,long,0.0377,0.0037,1,1,0,53,0,1,0,272,0
librispeech_260-123440,librispeech_snr15,non-streaming,long,0.0000,0.0000,0,0,0,53,0,0,0,272,0
librispeech_1188-133604,librispeech_snr15,streaming,long,0.0541,0.0045,1,1,0,37,0,1,0,224,0
librispeech_1188-133604,librispeech_snr15,non-streaming,long,0.0000,0.0000,0,0,0,37,0,0,0,224,0
librispeech_2300-131720,librispeech_snr15,streaming,long,0.1087,0.0634,3,2,0,46,6,11,0,268,0
librispeech_2300-131720,librispeech_snr15,non-streaming,long,0.0652,0.0597,2,1,0,46,6,10,0,268,0
librispeech_1089-134686,librispeech_snr15,streaming,long,0.0926,0.0098,3,2,0,54,0,3,0,306,0
librispeech_1089-134686,librispeech_snr15,non-streaming,long,0.0556,0.0065,2,1,0,54,0,2,0,306,0
librispeech_2094-142345,librispeech_snr15,streaming,long,0.0816,0.0071,2,2,0,49,0,2,0,280,0
librispeech_2094-142345,librispeech_snr15,non-streaming,long,0.0408,0.0036,1,1,0,49,0,1,0,280,0
librispeech_1221-135767,librispeech_snr15,streaming,long,0.0278,0.0025,1,1,0,72,0,1,0,396,0
librispeech_1221-135767,librispeech_snr15,non-streaming,long,0.0139,0.0025,1,0,0,72,0,1,0,396,0
librispeech_237-126133,librispeech_snr15,streaming,long,0.0267,0.0024,1,1,0,75,0,1,0,416,0
librispeech_237-126133,librispeech_snr15,non-streaming,long,0.0000,0.0000,0,0,0,75,0,0,0,416,0
librispeech_2961-960,librispeech_snr15,streaming,long,0.0588,0.0069,2,1,0,51,1,1,0,291,0
librispeech_2961-960,librispeech_snr15,non-streaming,long,0.0000,0.0000,0,0,0,51,0,0,0,291,0
librispeech_1221-135766,librispeech_snr15,streaming,long,0.0706,0.0218,3,2,1,85,0,3,7,458,0
librispeech_1221-135766,librispeech_snr15,non-streaming,long,0.0353,0.0044,2,1,0,85,0,2,0,458,0
librispeech_4446-2271,librispeech_snr15,streaming,very_long,0.0602,0.0106,3,1,1,83,1,2,2,473,0
librispeech_4446-2271,librispeech_snr15,non-streaming,very_long,0.0120,0.0042,1,0,0,83,0,0,2,473,0
librispeech_61-70968,librispeech_snr15,streaming,very_long,0.0230,0.0024,1,1,0,87,0,1,0,419,0
librispeech_61-70968,librispeech_snr15,non-streaming,very_long,0.0000,0.0000,0,0,0,87,0,0,0,419,0
librispeech_5683-32865,librispeech_snr15,streaming,very_long,0.0635,0.0082,3,1,0,63,2,1,0,365,0
librispeech_5683-32865,librispeech_snr15,non-streaming,very_long,0.0476,0.0082,3,0,0,63,2,0,1,365,0
librispeech_4446-2273,librispeech_snr15,streaming,very_long,0.0196,0.0019,1,1,0,102,0,1,0,539,0
librispeech_4446-2273,librispeech_snr15,non-streaming,very_long,0.0000,0.0000,0,0,0,102,0,0,0,539,0
librispeech_61-70970,librispeech_snr15,streaming,very_long,0.0729,0.0098,4,1,2,96,1,2,2,508,0
librispeech_61-70970,librispeech_snr15,non-streaming,very_long,0.0625,0.0256,5,0,1,96,8,3,2,508,0
librispeech_5105-28240,librispeech_snr15,streaming,very_long,0.0805,0.0196,5,1,1,87,5,3,1,460,0
librispeech_5105-28240,librispeech_snr15,non-streaming,very_long,0.0575,0.0130,4,0,1,87,3,2,1,460,0
librispeech_3570-5695,librispeech_snr15,streaming,very_long,0.0194,0.0017,1,1,0,103,0,1,0,600,0
librispeech_3570-5695,librispeech_snr15,non-streaming,very_long,0.0000,0.0000,0,0,0,103,0,0,0,600,0
librispeech_3575-170457,librispeech_snr15,streaming,very_long,0.0526,0.0105,3,2,0,95,1,3,1,474,0
librispeech_3575-170457,librispeech_snr15,non-streaming,very_long,0.0526,0.0127,3,2,0,95,1,4,1,474,0
librispeech_5142-36377,librispeech_snr15,streaming,very_long,0.0179,0.0017,1,1,0,112,0,1,0,587,0
librispeech_5142-36377,librispeech_snr15,non-streaming,very_long,0.0000,0.0000,0,0,0,112,0,0,0,587,0
librispeech_4970-29095,librispeech_snr15,streaming,very_long,0.0238,0.0023,1,1,0,84,0,1,0,430,0
librispeech_4970-29095,librispeech_snr15,non-streaming,very_long,0.0119,0.0047,1,0,0,84,0,0,2,430,0
librispeech_5683-32879,librispeech_snr15,streaming,very_long,0.0568,0.0256,4,1,0,88,5,6,1,468,0
librispeech_5683-32879,librispeech_snr15,non-streaming,very_long,0.0114,0.0043,1,0,0,88,1,0,1,468,0
librispeech_3570-5696,librispeech_snr15,streaming,very_long,0.0455,0.0090,3,2,0,110,2,3,1,663,0
librispeech_3570-5696,librispeech_snr15,non-streaming,very_long,0.0273,0.0075,2,1,0,110,2,2,1,663,0
librispeech_5639-40744,librispeech_snr15,streaming,very_long,0.0849,0.0199,6,3,0,106,2,9,1,604,0
librispeech_5639-40744,librispeech_snr15,non-streaming,very_long,0.0377,0.0066,3,1,0,106,0,3,1,604,0
librispeech_4992-23283,librispeech_snr15,streaming,very_long,0.0526,0.0136,4,1,0,95,1,6,0,514,0
librispeech_4992-23283,librispeech_snr15,non-streaming,very_long,0.0316,0.0117,3,0,0,95,1,5,0,514,0
librispeech_4992-41806,librispeech_snr15,streaming,very_long,0.1207,0.0363,10,3,1,116,3,18,2,633,0
librispeech_4992-41806,librispeech_snr15,non-streaming,very_long,0.0862,0.0332,8,2,0,116,3,17,1,633,0
librispeech_1995-1836,librispeech_snr20,streaming,long,0.0976,0.0478,3,1,0,41,0,5,6,230,0
librispeech_1995-1836,librispeech_snr20,non-streaming,long,0.0488,0.0435,2,0,0,41,0,4,6,230,0
librispeech_260-123288,librispeech_snr20,streaming,long,0.1111,0.0186,3,1,0,36,1,3,0,215,0
librispeech_260-123288,librispeech_snr20,non-streaming,long,0.0556,0.0140,2,0,0,36,1,2,0,215,0
librispeech_121-123859,librispeech_snr20,streaming,long,0.0811,0.0116,2,1,0,37,0,1,1,172,0
librispeech_121-123859,librispeech_snr20,non-streaming,long,0.0270,0.0058,1,0,0,37,0,0,1,172,0
librispeech_121-123852,librispeech_snr20,streaming,long,0.1379,0.0120,2,1,1,29,0,1,1,167,0
librispeech_121-123852,librispeech_snr20,non-streaming,long,0.0690,0.0060,1,0,1,29,0,0,1,167,0
librispeech_237-134500,librispeech_snr20,streaming,long,0.0465,0.0044,1,1,0,43,0,1,0,228,0
librispeech_237-134500,librispeech_snr20,non-streaming,long,0.0000,0.0000,0,0,0,43,0,0,0,228,0
librispeech_2830-3980,librispeech_snr20,streaming,long,0.0577,0.0154,2,1,0,52,0,4,0,260,0
librispeech_2830-3980,librispeech_snr20,non-streaming,long,0.0192,0.0115,1,0,0,52,0,3,0,260,0
librispeech_1995-1826,librispeech_snr20,streaming,long,0.0741,0.0286,3,1,0,54,3,6,0,315,0
librispeech_1995-1826,librispeech_snr20,non-streaming,long,0.0370,0.0254,2,0,0,54,3,5,0,315,0
librispeech_260-123440,librispeech_snr20,streaming,long,0.0377,0.0037,1,1,0,53,0,1,0,272,0
librispeech_260-123440,librispeech_snr20,non-streaming,long,0.0000,0.0000,0,0,0,53,0,0,0,272,0
librispeech_1188-133604,librispeech_snr20,streaming,long,0.0541,0.0045,1,1,0,37,0,1,0,224,0
librispeech_1188-133604,librispeech_snr20,non-streaming,long,0.0000,0.0000,0,0,0,37,0,0,0,224,0
librispeech_2300-131720,librispeech_snr20,streaming,long,0.0870,0.0560,2,2,0,46,4,11,0,268,0
librispeech_2300-131720,librispeech_snr20,non-streaming,long,0.0435,0.0522,1,1,0,46,4,10,0,268,0
librispeech_260-123286,librispeech_snr20,streaming,long,0.0652,0.0405,2,1,0,46,3,7,0,247,0
librispeech_260-123286,librispeech_snr20,non-streaming,long,0.0435,0.0445,2,0,0,46,3,8,0,247,0
librispeech_1320-122617,librispeech_snr20,streaming,long,0.0508,0.0058,2,1,0,59,1,1,0,344,0
librispeech_1320-122617,librispeech_snr20,non-streaming,long,0.0169,0.0029,1,0,0,59,1,0,0,344,0
librispeech_237-134493,librispeech_snr20,streaming,long,0.1132,0.0350,3,2,1,53,1,2,7,286,0
librispeech_237-134493,librispeech_snr20,non-streaming,long,0.0755,0.0070,2,2,0,53,0,2,0,286,0
librispeech_237-126133,librispeech_snr20,streaming,long,0.0267,0.0024,1,1,0,75,0,1,0,416,0
librispeech_237-126133,librispeech_snr20,non-streaming,long,0.0000,0.0000,0,0,0,75,0,0,0,416,0
librispeech_2961-960,librispeech_snr20,streaming,long,0.0588,0.0069,2,1,0,51,1,1,0,291,0
librispeech_2961-960,librispeech_snr20,non-streaming,long,0.0000,0.0000,0,0,0,51,0,0,0,291,0
librispeech_6829-68769,librispeech_snr20,streaming,very_long,0.0659,0.0295,4,1,1,91,0,10,4,474,0
librispeech_6829-68769,librispeech_snr20,non-streaming,very_long,0.0440,0.0274,3,0,1,91,0,9,4,474,0
librispeech_5683-32866,librispeech_snr20,streaming,very_long,0.0972,0.0126,4,3,0,72,2,3,0,396,0
librispeech_5683-32866,librispeech_snr20,non-streaming,very_long,0.0833,0.0101,4,2,0,72,2,2,0,396,0
librispeech_61-70968,librispeech_snr20,streaming,very_long,0.0575,0.0072,2,3,0,87,0,3,0,419,0
librispeech_61-70968,librispeech_snr20,non-streaming,very_long,0.0000,0.0000,0,0,0,87,0,0,0,419,0
librispeech_4446-2273,librispeech_snr20,streaming,very_long,0.0196,0.0019,1,1,0,102,0,1,0,539,0
librispeech_4446-2273,librispeech_snr20,non-streaming,very_long,0.0000,0.0000,0,0,0,102,0,0,0,539,0
librispeech_61-70970,librispeech_snr20,streaming,very_long,0.0938,0.0197,4,2,3,96,3,4,3,508,0
librispeech_61-70970,librispeech_snr20,non-streaming,very_long,0.0521,0.0197,4,0,1,96,5,3,2,508,0
librispeech_5105-28240,librispeech_snr20,streaming,very_long,0.0575,0.0152,4,1,0,87,4,3,0,460,0
librispeech_5105-28240,librispeech_snr20,non-streaming,very_long,0.0575,0.0130,4,0,1,87,3,2,1,460,0
librispeech_3729-6852,librispeech_snr20,streaming,very_long,0.0345,0.0065,2,1,0,87,1,1,1,464,0
librispeech_3729-6852,librispeech_snr20,non-streaming,very_long,0.0230,0.0043,2,0,0,87,1,0,1,464,0
librispeech_3575-170457,librispeech_snr20,streaming,very_long,0.0526,0.0105,3,2,0,95,1,3,1,474,0
librispeech_3575-170457,librispeech_snr20,non-streaming,very_long,0.0316,0.0084,2,1,0,95,1,2,1,474,0
librispeech_5142-33396,librispeech_snr20,streaming,very_long,0.0918,0.0631,5,3,1,98,6,17,8,491,0
librispeech_5142-33396,librispeech_snr20,non-streaming,very_long,0.0102,0.0020,1,0,0,98,1,0,0,491,0
librispeech_672-122797,librispeech_snr20,streaming,very_long,0.0241,0.0025,1,1,0,83,0,1,0,399,0
librispeech_672-122797,librispeech_snr20,non-streaming,very_long,0.0482,0.0050,2,2,0,83,0,2,0,399,0
librispeech_5142-36377,librispeech_snr20,streaming,very_long,0.0357,0.0034,2,2,0,112,0,2,0,587,0
librispeech_5142-36377,librispeech_snr20,non-streaming,very_long,0.0000,0.0000,0,0,0,112,0,0,0,587,0
librispeech_5683-32879,librispeech_snr20,streaming,very_long,0.0455,0.0128,3,1,0,88,3,2,1,468,0
librispeech_5683-32879,librispeech_snr20,non-streaming,very_long,0.0114,0.0043,1,0,0,88,1,0,1,468,0
librispeech_2961-961,librispeech_snr20,streaming,very_long,0.0247,0.0023,1,1,0,81,0,1,0,435,0
librispeech_2961-961,librispeech_snr20,non-streaming,very_long,0.0123,0.0046,1,0,0,81,1,1,0,435,0
librispeech_3570-5696,librispeech_snr20,streaming,very_long,0.0455,0.0090,3,2,0,110,2,3,1,663,0
librispeech_3570-5696,librispeech_snr20,non-streaming,very_long,0.0273,0.0075,2,1,0,110,2,2,1,663,0
librispeech_5105-28241,librispeech_snr20,streaming,very_long,0.0364,0.0031,2,2,0,110,0,2,0,650,0
librispeech_5105-28241,librispeech_snr20,non-streaming,very_long,0.0273,0.0031,2,1,0,110,1,1,0,650,0
librispeech_1580-141084,librispeech_speed09,streaming,long,0.0698,0.0137,2,1,0,43,1,2,0,219,0
librispeech_1580-141084,librispeech_speed09,non-streaming,long,0.0233,0.0091,1,0,0,43,1,1,0,219,0
librispeech_1284-1181,librispeech_speed09,streaming,long,0.0488,0.0169,1,1,0,41,1,3,0,237,0
librispeech_1284-1181,librispeech_speed09,non-streaming,long,0.0244,0.0127,1,0,0,41,1,2,0,237,0
librispeech_1995-1836,librispeech_speed09,streaming,long,0.0976,0.0478,3,1,0,41,0,5,6,230,0
librispeech_1995-1836,librispeech_speed09,non-streaming,long,0.0488,0.0435,2,0,0,41,0,4,6,230,0
librispeech_237-134500,librispeech_speed09,streaming,long,0.0698,0.0088,2,1,0,43,0,2,0,228,0
librispeech_237-134500,librispeech_speed09,non-streaming,long,0.0233,0.0044,1,0,0,43,0,1,0,228,0
librispeech_2830-3980,librispeech_speed09,streaming,long,0.0577,0.0154,2,1,0,52,0,4,0,260,0
librispeech_2830-3980,librispeech_speed09,non-streaming,long,0.0192,0.0115,1,0,0,52,0,3,0,260,0
librispeech_1284-134647,librispeech_speed09,streaming,long,0.0417,0.0034,1,1,0,48,0,1,0,291,0
librispeech_1284-134647,librispeech_speed09,non-streaming,long,0.0000,0.0000,0,0,0,48,0,0,0,291,0
librispeech_1995-1826,librispeech_speed09,streaming,long,0.0556,0.0063,2,1,0,54,1,1,0,315,0
librispeech_1995-1826,librispeech_speed09,non-streaming,long,0.0926,0.0571,1,0,4,54,1,0,17,315,0
librispeech_260-123440,librispeech_speed09,streaming,long,0.0377,0.0037,1,1,0,53,0,1,0,272,0
librispeech_260-123440,librispeech_speed09,non-streaming,long,0.0566,0.0478,0,0,3,53,0,0,13,272,0
librispeech_1089-134686,librispeech_speed09,streaming,long,0.0370,0.0033,1,1,0,54,0,1,0,306,0
librispeech_1089-134686,librispeech_speed09,non-streaming,long,0.0000,0.0000,0,0,0,54,0,0,0,306,0
librispeech_1320-122617,librispeech_speed09,streaming,long,0.0508,0.0058,2,1,0,59,1,1,0,344,0
librispeech_1320-122617,librispeech_speed09,non-streaming,long,0.0169,0.0116,0,0,1,59,0,0,4,344,0
librispeech_2094-142345,librispeech_speed09,streaming,long,0.1020,0.0179,3,2,0,49,2,3,0,280,0
librispeech_2094-142345,librispeech_speed09,non-streaming,long,0.0408,0.0036,1,1,0,49,0,1,0,280,0
librispeech_1320-122612,librispeech_speed09,streaming,long,0.0282,0.0026,1,1,0,71,0,1,0,385,0
librispeech_1320-122612,librispeech_speed09,non-streaming,long,0.0141,0.0078,0,0,1,71,0,0,3,385,0
librispeech_237-134493,librispeech_speed09,streaming,long,0.0755,0.0070,2,2,0,53,0,2,0,286,0
librispeech_237-134493,librispeech_speed09,non-streaming,long,0.0566,0.0070,2,1,0,53,1,1,0,286,0
librispeech_1221-135767,librispeech_speed09,streaming,long,0.0694,0.0152,4,1,0,72,2,4,0,396,0
librispeech_1221-135767,librispeech_speed09,non-streaming,long,0.0417,0.0126,3,0,0,72,2,3,0,396,0
librispeech_237-126133,librispeech_speed09,streaming,long,0.0400,0.0264,1,1,1,75,0,1,10,416,0
librispeech_237-126133,librispeech_speed09,non-streaming,long,0.0267,0.0288,0,0,2,75,0,0,12,416,0
librispeech_6829-68769,librispeech_speed09,streaming,very_long,0.0659,0.0295,4,1,1,91,0,10,4,474,0
librispeech_6829-68769,librispeech_speed09,non-streaming,very_long,0.0549,0.0338,4,0,1,91,3,9,4,474,0
librispeech_4446-2275,librispeech_speed09,streaming,very_long,0.0449,0.0101,3,1,0,89,3,2,0,494,0
librispeech_4446-2275,librispeech_speed09,non-streaming,very_long,0.0225,0.0081,2,0,0,89,3,1,0,494,0
librispeech_4446-2271,librispeech_speed09,streaming,very_long,0.0843,0.0233,3,3,1,83,3,7,1,473,0
librispeech_4446-2271,librispeech_speed09,non-streaming,very_long,0.0843,0.0254,3,2,2,83,4,6,2,473,0
librispeech_4507-16021,librispeech_speed09,streaming,very_long,0.2292,0.0909,9,1,1,48,14,7,2,253,0
librispeech_4507-16021,librispeech_speed09,non-streaming,very_long,0.1042,0.0830,2,3,0,48,2,19,0,253,0
librispeech_5683-32865,librispeech_speed09,streaming,very_long,0.1111,0.0164,5,2,0,63,2,3,1,365,0
librispeech_5683-32865,librispeech_speed09,non-streaming,very_long,0.0317,0.0055,2,0,0,63,2,0,0,365,0
librispeech_4446-2273,librispeech_speed09,streaming,very_long,0.0294,0.0056,2,1,0,102,2,1,0,539,0
librispeech_4446-2273,librispeech_speed09,non-streaming,very_long,0.0000,0.0000,0,0,0,102,0,0,0,539,0
librispeech_61-70970,librispeech_speed09,streaming,very_long,0.1146,0.0374,7,3,1,96,9,8,2,508,0
librispeech_61-70970,librispeech_speed09,non-streaming,very_long,0.0729,0.0335,5,0,2,96,11,3,3,508,0
librispeech_3570-5695,librispeech_speed09,streaming,very_long,0.0388,0.0067,3,1,0,103,1,2,1,600,0
librispeech_3570-5695,librispeech_speed09,non-streaming,very_long,0.0194,0.0050,2,0,0,103,1,1,1,600,0
librispeech_4992-41797,librispeech_speed09,streaming,very_long,0.2105,0.0821,16,4,0,95,8,19,12,475,0
librispeech_4992-41797,librispeech_speed09,non-streaming,very_long,0.1684,0.0589,16,0,0,95,10,5,13,475,0
librispeech_672-122797,librispeech_speed09,streaming,very_long,0.0843,0.0226,4,3,0,83,2,6,1,399,0
librispeech_672-122797,librispeech_speed09,non-streaming,very_long,0.0482,0.0050,2,2,0,83,0,2,0,399,0
librispeech_4970-29095,librispeech_speed09,streaming,very_long,0.0595,0.0163,4,1,0,84,2,3,2,430,0
librispeech_4970-29095,librispeech_speed09,non-streaming,very_long,0.0238,0.0093,2,0,0,84,2,0,2,430,0
librispeech_2961-961,librispeech_speed09,streaming,very_long,0.0741,0.0322,4,2,0,81,5,9,0,435,0
librispeech_2961-961,librispeech_speed09,non-streaming,very_long,0.0247,0.0138,2,0,0,81,4,0,2,435,0
librispeech_3570-5696,librispeech_speed09,streaming,very_long,0.0636,0.0241,3,2,2,110,2,3,11,663,0
librispeech_3570-5696,librispeech_speed09,non-streaming,very_long,0.0727,0.0287,7,0,1,110,8,3,8,663,0
librispeech_4970-29093,librispeech_speed09,streaming,very_long,0.0541,0.0203,6,0,0,111,2,6,4,592,0
librispeech_4970-29093,librispeech_speed09,non-streaming,very_long,0.0360,0.0270,4,0,0,111,10,5,1,592,0
librispeech_4077-13751,librispeech_speed09,streaming,very_long,0.1081,0.0489,7,4,1,111,12,15,5,654,0
librispeech_4077-13751,librispeech_speed09,non-streaming,very_long,0.1261,0.0948,10,4,0,111,20,39,3,654,0
librispeech_1580-141084,librispeech_speed11,streaming,medium,0.0698,0.0137,2,1,0,43,1,2,0,219,0
librispeech_1580-141084,librispeech_speed11,non-streaming,medium,0.0233,0.0091,1,0,0,43,1,1,0,219,0
librispeech_1995-1836,librispeech_speed11,streaming,medium,0.0976,0.0478,3,1,0,41,0,5,6,230,0
librispeech_1995-1836,librispeech_speed11,non-streaming,medium,0.0488,0.0435,2,0,0,41,0,4,6,230,0
librispeech_121-127105,librispeech_speed11,streaming,medium,0.0476,0.0041,1,1,0,42,0,1,0,244,0
librispeech_121-127105,librispeech_speed11,non-streaming,medium,0.0000,0.0000,0,0,0,42,0,0,0,244,0
librispeech_1284-1180,librispeech_speed11,streaming,medium,0.0400,0.0040,1,1,0,50,0,1,0,249,0
librispeech_1284-1180,librispeech_speed11,non-streaming,medium,0.0000,0.0000,0,0,0,50,0,0,0,249,0
librispeech_1995-1837,librispeech_speed11,streaming,medium,0.0638,0.0088,2,1,0,47,1,1,0,227,0
librispeech_1995-1837,librispeech_speed11,non-streaming,medium,0.0000,0.0000,0,0,0,47,0,0,0,227,0
librispeech_121-123859,librispeech_speed11,streaming,long,0.1081,0.0407,3,1,0,37,4,2,1,172,0
librispeech_121-123859,librispeech_speed11,non-streaming,long,0.0270,0.0174,1,0,0,37,1,1,1,172,0
librispeech_237-134500,librispeech_speed11,streaming,long,0.0465,0.0044,1,1,0,43,0,1,0,228,0
librispeech_237-134500,librispeech_speed11,non-streaming,long,0.0000,0.0000,0,0,0,43,0,0,0,228,0
librispeech_1284-134647,librispeech_speed11,streaming,long,0.0417,0.0034,1,1,0,48,0,1,0,291,0
librispeech_1284-134647,librispeech_speed11,non-streaming,long,0.0000,0.0000,0,0,0,48,0,0,0,291,0
librispeech_1995-1826,librispeech_speed11,streaming,long,0.0926,0.0222,3,1,1,54,6,1,0,315,0
librispeech_1995-1826,librispeech_speed11,non-streaming,long,0.0556,0.0190,2,0,1,54,6,0,0,315,0
librispeech_2300-131720,librispeech_speed11,streaming,long,0.0652,0.0224,2,1,0,46,3,3,0,268,0
librispeech_2300-131720,librispeech_speed11,non-streaming,long,0.0435,0.0187,2,0,0,46,3,2,0,268,0
librispeech_1320-122617,librispeech_speed11,streaming,long,0.0508,0.0087,1,2,0,59,0,3,0,344,0
librispeech_1320-122617,librispeech_speed11,non-streaming,long,0.0169,0.0058,0,1,0,59,0,2,0,344,0
librispeech_2094-142345,librispeech_speed11,streaming,long,0.0816,0.0107,2,2,0,49,1,2,0,280,0
librispeech_2094-142345,librispeech_speed11,non-streaming,long,0.0408,0.0036,1,1,0,49,0,1,0,280,0
librispeech_2830-3979,librispeech_speed11,streaming,long,0.0735,0.0137,3,2,0,68,2,2,1,364,0
librispeech_2830-3979,librispeech_speed11,non-streaming,long,0.0147,0.0082,1,0,0,68,2,0,1,364,0
librispeech_237-134493,librispeech_speed11,streaming,long,0.0943,0.0175,3,2,0,53,2,2,1,286,0
librispeech_237-134493,librispeech_speed11,non-streaming,long,0.0566,0.0070,2,1,0,53,1,1,0,286,0
librispeech_2961-960,librispeech_speed11,streaming,long,0.0784,0.0137,3,1,0,51,3,1,0,291,0
librispeech_2961-960,librispeech_speed11,non-streaming,long,0.0588,0.0447,0,0,3,51,0,0,13,291,0
librispeech_4446-2275,librispeech_speed11,streaming,long,0.0562,0.0142,4,1,0,89,5,2,0,494,0
librispeech_4446-2275,librispeech_speed11,non-streaming,long,0.0225,0.0081,2,0,0,89,3,1,0,494,0
librispeech_4446-2271,librispeech_speed11,streaming,long,0.0723,0.0169,4,1,1,83,5,1,2,473,0
librispeech_4446-2271,librispeech_speed11,non-streaming,long,0.0241,0.0127,0,1,1,83,0,3,3,473,0
librispeech_61-70970,librispeech_speed11,streaming,long,0.1250,0.0413,8,3,1,96,9,6,6,508,0
librispeech_61-70970,librispeech_speed11,non-streaming,long,0.1146,0.0492,6,2,3,96,7,5,13,508,0
librispeech_5105-28240,librispeech_speed11,streaming,very_long,0.0575,0.0217,4,1,0,87,7,3,0,460,0
