sample_id,dataset,language,dialog_id,turn_index,text_length,audio_duration,duration_group,mode,ttft_ms,asr_time_ms,llm_prefill_time_ms,error
crosswoz_8202_turn2,crosswoz,zh,8202,2,117,24.22,long,streaming_asr_only,1232.60,1172.04,60.56,
crosswoz_8202_turn2,crosswoz,zh,8202,2,117,24.22,long,full_streaming,1211.60,1126.42,85.18,
multiwoz_PMUL4499_turn3,multiwoz,en,PMUL4499,3,433,24.29,long,baseline,1821.12,1762.40,58.73,
multiwoz_PMUL4499_turn3,multiwoz,en,PMUL4499,3,433,24.29,long,streaming_asr_only,654.69,591.55,63.14,
multiwoz_PMUL4499_turn3,multiwoz,en,PMUL4499,3,433,24.29,long,full_streaming,670.57,581.51,89.06,
multiwoz_PMUL4885_turn3,multiwoz,en,PMUL4885,3,331,24.40,long,baseline,1638.15,1591.28,46.88,
multiwoz_PMUL4885_turn3,multiwoz,en,PMUL4885,3,331,24.40,long,streaming_asr_only,1188.33,1124.81,63.52,
multiwoz_PMUL4885_turn3,multiwoz,en,PMUL4885,3,331,24.40,long,full_streaming,1285.59,1184.73,100.86,
crosswoz_12298_turn2,crosswoz,zh,12298,2,122,24.58,long,baseline,2023.86,1955.46,68.41,
crosswoz_12298_turn2,crosswoz,zh,12298,2,122,24.58,long,streaming_asr_only,1200.80,1137.08,63.72,
crosswoz_12298_turn2,crosswoz,zh,12298,2,122,24.58,long,full_streaming,1209.78,1120.29,89.49,
multiwoz_MUL0183_turn3,multiwoz,en,MUL0183,3,439,24.71,long,baseline,1774.31,1727.82,46.49,
multiwoz_MUL0183_turn3,multiwoz,en,MUL0183,3,439,24.71,long,streaming_asr_only,1316.59,1250.93,65.65,
multiwoz_MUL0183_turn3,multiwoz,en,MUL0183,3,439,24.71,long,full_streaming,1351.04,1265.02,86.02,
multiwoz_MUL1203_turn3,multiwoz,en,MUL1203,3,405,25.05,long,baseline,1683.53,1635.66,47.87,
multiwoz_MUL1203_turn3,multiwoz,en,MUL1203,3,405,25.05,long,streaming_asr_only,956.30,872.72,83.58,
multiwoz_MUL1203_turn3,multiwoz,en,MUL1203,3,405,25.05,long,full_streaming,909.21,823.02,86.18,
crosswoz_9033_turn2,crosswoz,zh,9033,2,119,25.30,long,baseline,2811.68,2737.30,74.38,
crosswoz_9033_turn2,crosswoz,zh,9033,2,119,25.30,long,streaming_asr_only,928.14,862.80,65.34,
crosswoz_9033_turn2,crosswoz,zh,9033,2,119,25.30,long,full_streaming,953.60,868.27,85.33,
multiwoz_MUL1191_turn3,multiwoz,en,MUL1191,3,372,25.46,long,baseline,1814.75,1768.40,46.34,
multiwoz_MUL1191_turn3,multiwoz,en,MUL1191,3,372,25.46,long,streaming_asr_only,1700.81,1635.02,65.79,
multiwoz_MUL1191_turn3,multiwoz,en,MUL1191,3,372,25.46,long,full_streaming,1685.47,1594.09,91.38,
multiwoz_MUL2174_turn3,multiwoz,en,MUL2174,3,302,25.60,long,baseline,1831.77,1774.59,57.18,
multiwoz_MUL2174_turn3,multiwoz,en,MUL2174,3,302,25.60,long,streaming_asr_only,754.50,687.16,67.33,
multiwoz_MUL2174_turn3,multiwoz,en,MUL2174,3,302,25.60,long,full_streaming,742.01,657.50,84.50,
crosswoz_497_turn3,crosswoz,zh,497,3,131,25.65,long,baseline,2109.38,2055.67,53.71,
crosswoz_497_turn3,crosswoz,zh,497,3,131,25.65,long,streaming_asr_only,682.02,619.05,62.97,
crosswoz_497_turn3,crosswoz,zh,497,3,131,25.65,long,full_streaming,737.13,650.08,87.05,
crosswoz_11406_turn3,crosswoz,zh,11406,3,128,25.67,long,baseline,2075.83,2016.59,59.24,
crosswoz_11406_turn3,crosswoz,zh,11406,3,128,25.67,long,streaming_asr_only,759.43,688.18,71.24,
crosswoz_11406_turn3,crosswoz,zh,11406,3,128,25.67,long,full_streaming,799.97,714.80,85.17,
crosswoz_12299_turn2,crosswoz,zh,12299,2,122,25.69,long,baseline,2097.95,2048.52,49.43,
crosswoz_12299_turn2,crosswoz,zh,12299,2,122,25.69,long,streaming_asr_only,1097.92,1033.44,64.48,
crosswoz_12299_turn2,crosswoz,zh,12299,2,122,25.69,long,full_streaming,1113.25,1008.41,104.85,
crosswoz_3145_turn2,crosswoz,zh,3145,2,123,25.75,long,baseline,2158.90,2103.52,55.39,
crosswoz_3145_turn2,crosswoz,zh,3145,2,123,25.75,long,streaming_asr_only,1515.01,1447.22,67.79,
crosswoz_3145_turn2,crosswoz,zh,3145,2,123,25.75,long,full_streaming,1473.17,1385.75,87.42,
crosswoz_9365_turn3,crosswoz,zh,9365,3,137,25.87,long,baseline,2077.12,2017.40,59.72,
crosswoz_9365_turn3,crosswoz,zh,9365,3,137,25.87,long,streaming_asr_only,717.80,650.67,67.13,
crosswoz_9365_turn3,crosswoz,zh,9365,3,137,25.87,long,full_streaming,791.43,704.38,87.05,
crosswoz_10382_turn3,crosswoz,zh,10382,3,138,26.17,long,baseline,2138.39,2087.76,50.63,
crosswoz_10382_turn3,crosswoz,zh,10382,3,138,26.17,long,streaming_asr_only,1144.95,1081.01,63.94,
crosswoz_10382_turn3,crosswoz,zh,10382,3,138,26.17,long,full_streaming,1069.12,962.03,107.09,
multiwoz_PMUL4031_turn3,multiwoz,en,PMUL4031,3,391,26.30,long,baseline,1717.65,1659.31,58.33,
multiwoz_PMUL4031_turn3,multiwoz,en,PMUL4031,3,391,26.30,long,streaming_asr_only,913.43,848.47,64.96,
multiwoz_PMUL4031_turn3,multiwoz,en,PMUL4031,3,391,26.30,long,full_streaming,941.65,851.85,89.80,
multiwoz_PMUL4254_turn3,multiwoz,en,PMUL4254,3,337,26.49,long,baseline,1740.55,1683.21,57.34,
multiwoz_PMUL4254_turn3,multiwoz,en,PMUL4254,3,337,26.49,long,streaming_asr_only,940.17,873.04,67.13,
multiwoz_PMUL4254_turn3,multiwoz,en,PMUL4254,3,337,26.49,long,full_streaming,956.77,870.39,86.38,
crosswoz_8424_turn3,crosswoz,zh,8424,3,182,26.51,long,baseline,2175.46,2117.64,57.82,
crosswoz_8424_turn3,crosswoz,zh,8424,3,182,26.51,long,streaming_asr_only,1504.25,1444.88,59.38,
crosswoz_8424_turn3,crosswoz,zh,8424,3,182,26.51,long,full_streaming,1502.84,1418.95,83.88,
crosswoz_8672_turn2,crosswoz,zh,8672,2,125,26.59,long,baseline,2100.80,2042.98,57.83,
crosswoz_8672_turn2,crosswoz,zh,8672,2,125,26.59,long,streaming_asr_only,730.62,649.98,80.64,
crosswoz_8672_turn2,crosswoz,zh,8672,2,125,26.59,long,full_streaming,747.21,664.59,82.62,
multiwoz_PMUL0460_turn3,multiwoz,en,PMUL0460,3,353,26.62,long,baseline,1755.62,1702.60,53.02,
multiwoz_PMUL0460_turn3,multiwoz,en,PMUL0460,3,353,26.62,long,streaming_asr_only,735.71,659.23,76.48,
multiwoz_PMUL0460_turn3,multiwoz,en,PMUL0460,3,353,26.62,long,full_streaming,790.07,705.69,84.38,
crosswoz_10296_turn2,crosswoz,zh,10296,2,121,26.67,long,baseline,2104.12,2045.69,58.42,
crosswoz_10296_turn2,crosswoz,zh,10296,2,121,26.67,long,streaming_asr_only,918.71,848.23,70.48,
crosswoz_10296_turn2,crosswoz,zh,10296,2,121,26.67,long,full_streaming,955.38,870.38,85.00,
crosswoz_8707_turn3,crosswoz,zh,8707,3,161,26.68,long,baseline,2102.82,2051.85,50.97,
crosswoz_8707_turn3,crosswoz,zh,8707,3,161,26.68,long,streaming_asr_only,891.17,828.16,63.00,
crosswoz_8707_turn3,crosswoz,zh,8707,3,161,26.68,long,full_streaming,983.58,885.62,97.96,
multiwoz_MUL1332_turn4,multiwoz,en,MUL1332,4,344,26.85,long,baseline,1763.63,1713.88,49.75,
multiwoz_MUL1332_turn4,multiwoz,en,MUL1332,4,344,26.85,long,streaming_asr_only,1060.93,996.20,64.72,
multiwoz_MUL1332_turn4,multiwoz,en,MUL1332,4,344,26.85,long,full_streaming,1038.46,955.93,82.52,
multiwoz_PMUL2130_turn3,multiwoz,en,PMUL2130,3,403,26.89,long,baseline,1734.10,1690.00,44.10,
multiwoz_PMUL2130_turn3,multiwoz,en,PMUL2130,3,403,26.89,long,streaming_asr_only,855.10,799.74,55.36,
multiwoz_PMUL2130_turn3,multiwoz,en,PMUL2130,3,403,26.89,long,full_streaming,844.12,758.70,85.42,
multiwoz_MUL0711_turn3,multiwoz,en,MUL0711,3,364,27.05,long,baseline,1714.63,1656.19,58.44,
multiwoz_MUL0711_turn3,multiwoz,en,MUL0711,3,364,27.05,long,streaming_asr_only,1813.27,1751.93,61.34,
multiwoz_MUL0711_turn3,multiwoz,en,MUL0711,3,364,27.05,long,full_streaming,1866.59,1769.65,96.94,
multiwoz_MUL1320_turn4,multiwoz,en,MUL1320,4,350,27.13,long,baseline,1807.66,1761.22,46.44,
multiwoz_MUL1320_turn4,multiwoz,en,MUL1320,4,350,27.13,long,streaming_asr_only,1307.79,1241.31,66.49,
multiwoz_MUL1320_turn4,multiwoz,en,MUL1320,4,350,27.13,long,full_streaming,1317.49,1234.38,83.11,
crosswoz_9138_turn3,crosswoz,zh,9138,3,138,27.14,long,baseline,2303.99,2245.25,58.74,
crosswoz_9138_turn3,crosswoz,zh,9138,3,138,27.14,long,streaming_asr_only,930.59,866.63,63.95,
crosswoz_9138_turn3,crosswoz,zh,9138,3,138,27.14,long,full_streaming,953.52,870.47,83.04,
crosswoz_9080_turn2,crosswoz,zh,9080,2,132,27.38,long,baseline,2158.98,2100.91,58.07,
crosswoz_9080_turn2,crosswoz,zh,9080,2,132,27.38,long,streaming_asr_only,1539.22,1475.16,64.06,
crosswoz_9080_turn2,crosswoz,zh,9080,2,132,27.38,long,full_streaming,1578.35,1493.80,84.55,
crosswoz_10574_turn3,crosswoz,zh,10574,3,142,27.89,long,baseline,2209.70,2151.73,57.97,
crosswoz_10574_turn3,crosswoz,zh,10574,3,142,27.89,long,streaming_asr_only,903.63,845.27,58.36,
crosswoz_10574_turn3,crosswoz,zh,10574,3,142,27.89,long,full_streaming,975.98,892.88,83.10,
multiwoz_MUL1459_turn3,multiwoz,en,MUL1459,3,381,27.90,long,baseline,2240.57,2169.83,70.74,
multiwoz_MUL1459_turn3,multiwoz,en,MUL1459,3,381,27.90,long,streaming_asr_only,994.76,924.58,70.18,
multiwoz_MUL1459_turn3,multiwoz,en,MUL1459,3,381,27.90,long,full_streaming,973.65,885.68,87.97,
multiwoz_MUL0076_turn3,multiwoz,en,MUL0076,3,402,28.07,long,baseline,1778.21,1732.15,46.06,
multiwoz_MUL0076_turn3,multiwoz,en,MUL0076,3,402,28.07,long,streaming_asr_only,1161.33,1084.25,77.08,
multiwoz_MUL0076_turn3,multiwoz,en,MUL0076,3,402,28.07,long,full_streaming,1180.06,1096.21,83.85,
crosswoz_422_turn3,crosswoz,zh,422,3,138,28.21,long,baseline,2063.08,2014.12,48.96,
crosswoz_422_turn3,crosswoz,zh,422,3,138,28.21,long,streaming_asr_only,877.43,772.02,105.41,
crosswoz_422_turn3,crosswoz,zh,422,3,138,28.21,long,full_streaming,902.65,818.65,84.00,
crosswoz_11893_turn2,crosswoz,zh,11893,2,141,28.63,long,baseline,2201.23,2138.23,63.01,
crosswoz_11893_turn2,crosswoz,zh,11893,2,141,28.63,long,streaming_asr_only,1256.18,1191.49,64.69,
crosswoz_11893_turn2,crosswoz,zh,11893,2,141,28.63,long,full_streaming,1315.42,1230.78,84.64,
crosswoz_12011_turn2,crosswoz,zh,12011,2,139,28.98,long,baseline,2258.15,2201.00,57.15,
crosswoz_12011_turn2,crosswoz,zh,12011,2,139,28.98,long,streaming_asr_only,778.80,714.24,64.56,
crosswoz_12011_turn2,crosswoz,zh,12011,2,139,28.98,long,full_streaming,792.52,709.77,82.75,
multiwoz_MUL1152_turn3,multiwoz,en,MUL1152,3,402,29.06,long,baseline,1707.86,1650.89,56.97,
multiwoz_MUL1152_turn3,multiwoz,en,MUL1152,3,402,29.06,long,streaming_asr_only,1114.66,1043.16,71.50,
multiwoz_MUL1152_turn3,multiwoz,en,MUL1152,3,402,29.06,long,full_streaming,1148.42,1061.54,86.88,
crosswoz_8436_turn2,crosswoz,zh,8436,2,136,29.08,long,baseline,2035.01,1976.77,58.24,
crosswoz_8436_turn2,crosswoz,zh,8436,2,136,29.08,long,streaming_asr_only,1000.97,936.10,64.86,
crosswoz_8436_turn2,crosswoz,zh,8436,2,136,29.08,long,full_streaming,1032.70,942.99,89.71,
multiwoz_MUL1377_turn2,multiwoz,en,MUL1377,2,369,29.25,long,baseline,1830.93,1775.07,55.85,
multiwoz_MUL1377_turn2,multiwoz,en,MUL1377,2,369,29.25,long,streaming_asr_only,1005.86,900.48,105.38,
multiwoz_MUL1377_turn2,multiwoz,en,MUL1377,2,369,29.25,long,full_streaming,1036.25,950.55,85.70,
multiwoz_PMUL2175_turn3,multiwoz,en,PMUL2175,3,400,29.51,long,baseline,1955.97,1909.86,46.11,
multiwoz_PMUL2175_turn3,multiwoz,en,PMUL2175,3,400,29.51,long,streaming_asr_only,1351.87,1264.83,87.04,
multiwoz_PMUL2175_turn3,multiwoz,en,PMUL2175,3,400,29.51,long,full_streaming,1283.67,1199.95,83.72,
multiwoz_MUL0069_turn3,multiwoz,en,MUL0069,3,379,29.59,long,baseline,1885.40,1829.76,55.64,
multiwoz_MUL0069_turn3,multiwoz,en,MUL0069,3,379,29.59,long,streaming_asr_only,1296.52,1232.78,63.74,
multiwoz_MUL0069_turn3,multiwoz,en,MUL0069,3,379,29.59,long,full_streaming,1295.72,1210.31,85.41,
crosswoz_10197_turn3,crosswoz,zh,10197,3,146,29.87,long,baseline,2311.85,2255.64,56.21,
crosswoz_10197_turn3,crosswoz,zh,10197,3,146,29.87,long,streaming_asr_only,1019.73,957.75,61.99,
crosswoz_10197_turn3,crosswoz,zh,10197,3,146,29.87,long,full_streaming,1296.53,1206.65,89.88,
crosswoz_10661_turn3,crosswoz,zh,10661,3,151,29.87,long,baseline,2962.71,2888.10,74.60,
crosswoz_10661_turn3,crosswoz,zh,10661,3,151,29.87,long,streaming_asr_only,879.64,815.73,63.90,
crosswoz_10661_turn3,crosswoz,zh,10661,3,151,29.87,long,full_streaming,896.35,809.64,86.71,
crosswoz_1101_turn3,crosswoz,zh,1101,3,145,29.90,long,baseline,2899.95,2827.35,72.59,
crosswoz_1101_turn3,crosswoz,zh,1101,3,145,29.90,long,streaming_asr_only,838.70,753.26,85.44,
crosswoz_1101_turn3,crosswoz,zh,1101,3,145,29.90,long,full_streaming,820.99,736.01,84.97,
multiwoz_MUL1027_turn3,multiwoz,en,MUL1027,3,409,29.96,long,baseline,1777.58,1717.32,60.26,
multiwoz_MUL1027_turn3,multiwoz,en,MUL1027,3,409,29.96,long,streaming_asr_only,891.76,828.67,63.09,
multiwoz_MUL1027_turn3,multiwoz,en,MUL1027,3,409,29.96,long,full_streaming,983.36,899.68,83.68,
crosswoz_8796_turn2,crosswoz,zh,8796,2,138,30.00,very_long,baseline,2686.63,2624.80,61.83,
crosswoz_8796_turn2,crosswoz,zh,8796,2,138,30.00,very_long,streaming_asr_only,967.82,904.18,63.64,
crosswoz_8796_turn2,crosswoz,zh,8796,2,138,30.00,very_long,full_streaming,1015.64,929.63,86.01,
multiwoz_PMUL0271_turn3,multiwoz,en,PMUL0271,3,413,30.09,very_long,baseline,1982.16,1921.83,60.34,
multiwoz_PMUL0271_turn3,multiwoz,en,PMUL0271,3,413,30.09,very_long,streaming_asr_only,1067.94,1004.02,63.92,
multiwoz_PMUL0271_turn3,multiwoz,en,PMUL0271,3,413,30.09,very_long,full_streaming,1069.73,983.79,85.95,
multiwoz_PMUL2590_turn4,multiwoz,en,PMUL2590,4,423,30.28,very_long,baseline,1996.55,1938.03,58.52,
multiwoz_PMUL2590_turn4,multiwoz,en,PMUL2590,4,423,30.28,very_long,streaming_asr_only,1657.72,1587.67,70.05,
multiwoz_PMUL2590_turn4,multiwoz,en,PMUL2590,4,423,30.28,very_long,full_streaming,1769.70,1649.20,120.50,
multiwoz_MUL1215_turn3,multiwoz,en,MUL1215,3,374,30.41,very_long,baseline,2130.53,2072.91,57.62,
multiwoz_MUL1215_turn3,multiwoz,en,MUL1215,3,374,30.41,very_long,streaming_asr_only,913.00,823.87,89.13,
multiwoz_MUL1215_turn3,multiwoz,en,MUL1215,3,374,30.41,very_long,full_streaming,927.41,842.39,85.02,
crosswoz_10749_turn3,crosswoz,zh,10749,3,156,30.48,very_long,baseline,2783.37,2724.17,59.20,
crosswoz_10749_turn3,crosswoz,zh,10749,3,156,30.48,very_long,streaming_asr_only,1045.22,968.03,77.19,
crosswoz_10749_turn3,crosswoz,zh,10749,3,156,30.48,very_long,full_streaming,1036.16,953.94,82.22,
crosswoz_7701_turn3,crosswoz,zh,7701,3,148,30.56,very_long,baseline,2463.68,2420.29,43.38,
crosswoz_7701_turn3,crosswoz,zh,7701,3,148,30.56,very_long,streaming_asr_only,877.14,811.97,65.17,
crosswoz_7701_turn3,crosswoz,zh,7701,3,148,30.56,very_long,full_streaming,918.22,811.17,107.05,
crosswoz_9200_turn3,crosswoz,zh,9200,3,144,30.84,very_long,baseline,2429.88,2377.69,52.19,
crosswoz_9200_turn3,crosswoz,zh,9200,3,144,30.84,very_long,streaming_asr_only,773.14,710.57,62.58,
crosswoz_9200_turn3,crosswoz,zh,9200,3,144,30.84,very_long,full_streaming,796.01,713.67,82.34,
multiwoz_MUL1330_turn3,multiwoz,en,MUL1330,3,515,30.85,very_long,baseline,2288.06,2228.84,59.22,
multiwoz_MUL1330_turn3,multiwoz,en,MUL1330,3,515,30.85,very_long,streaming_asr_only,1103.48,1032.79,70.69,
multiwoz_MUL1330_turn3,multiwoz,en,MUL1330,3,515,30.85,very_long,full_streaming,1181.02,1066.47,114.55,
multiwoz_MUL2016_turn3,multiwoz,en,MUL2016,3,412,31.00,very_long,baseline,2179.91,2116.91,63.01,
multiwoz_MUL2016_turn3,multiwoz,en,MUL2016,3,412,31.00,very_long,streaming_asr_only,1183.45,1119.20,64.25,
multiwoz_MUL2016_turn3,multiwoz,en,MUL2016,3,412,31.00,very_long,full_streaming,1394.34,1307.30,87.04,
multiwoz_MUL0176_turn4,multiwoz,en,MUL0176,4,498,31.58,very_long,baseline,2258.23,2191.61,66.62,
multiwoz_MUL0176_turn4,multiwoz,en,MUL0176,4,498,31.58,very_long,streaming_asr_only,1103.04,1020.06,82.98,
multiwoz_MUL0176_turn4,multiwoz,en,MUL0176,4,498,31.58,very_long,full_streaming,1102.59,1018.05,84.54,
crosswoz_9956_turn4,crosswoz,zh,9956,4,151,31.60,very_long,baseline,2631.98,2572.73,59.25,
crosswoz_9956_turn4,crosswoz,zh,9956,4,151,31.60,very_long,streaming_asr_only,999.90,936.60,63.30,
crosswoz_9956_turn4,crosswoz,zh,9956,4,151,31.60,very_long,full_streaming,972.93,888.84,84.09,
crosswoz_8202_turn3,crosswoz,zh,8202,3,172,31.61,very_long,baseline,2686.68,2642.31,44.37,
crosswoz_8202_turn3,crosswoz,zh,8202,3,172,31.61,very_long,streaming_asr_only,985.25,914.00,71.25,
crosswoz_8202_turn3,crosswoz,zh,8202,3,172,31.61,very_long,full_streaming,998.89,915.69,83.20,
crosswoz_8672_turn3,crosswoz,zh,8672,3,154,31.66,very_long,baseline,2804.85,2747.93,56.92,
crosswoz_8672_turn3,crosswoz,zh,8672,3,154,31.66,very_long,streaming_asr_only,852.29,772.32,79.97,
crosswoz_8672_turn3,crosswoz,zh,8672,3,154,31.66,very_long,full_streaming,755.97,668.84,87.13,
multiwoz_MUL0666_turn3,multiwoz,en,MUL0666,3,459,31.97,very_long,baseline,2298.24,2232.72,65.52,
multiwoz_MUL0666_turn3,multiwoz,en,MUL0666,3,459,31.97,very_long,streaming_asr_only,799.05,709.05,90.00,
multiwoz_MUL0666_turn3,multiwoz,en,MUL0666,3,459,31.97,very_long,full_streaming,819.69,735.45,84.25,
multiwoz_MUL1031_turn3,multiwoz,en,MUL1031,3,459,32.00,very_long,baseline,2215.39,2156.60,58.79,
multiwoz_MUL1031_turn3,multiwoz,en,MUL1031,3,459,32.00,very_long,streaming_asr_only,1237.21,1150.30,86.91,
multiwoz_MUL1031_turn3,multiwoz,en,MUL1031,3,459,32.00,very_long,full_streaming,1234.26,1151.02,83.24,
crosswoz_12315_turn3,crosswoz,zh,12315,3,156,32.11,very_long,baseline,2737.22,2670.69,66.53,
crosswoz_12315_turn3,crosswoz,zh,12315,3,156,32.11,very_long,streaming_asr_only,1345.40,1258.76,86.64,
crosswoz_12315_turn3,crosswoz,zh,12315,3,156,32.11,very_long,full_streaming,1305.89,1222.61,83.28,
multiwoz_MUL1003_turn4,multiwoz,en,MUL1003,4,515,32.67,very_long,baseline,2386.69,2320.44,66.25,
multiwoz_MUL1003_turn4,multiwoz,en,MUL1003,4,515,32.67,very_long,streaming_asr_only,1117.17,1031.35,85.82,
multiwoz_MUL1003_turn4,multiwoz,en,MUL1003,4,515,32.67,very_long,full_streaming,1107.91,1024.73,83.18,
crosswoz_9033_turn3,crosswoz,zh,9033,3,159,32.70,very_long,baseline,2887.08,2830.98,56.09,
crosswoz_9033_turn3,crosswoz,zh,9033,3,159,32.70,very_long,streaming_asr_only,861.23,797.31,63.92,
crosswoz_9033_turn3,crosswoz,zh,9033,3,159,32.70,very_long,full_streaming,896.82,812.96,83.86,
multiwoz_MUL0023_turn3,multiwoz,en,MUL0023,3,435,32.86,very_long,baseline,1974.45,1917.39,57.06,
multiwoz_MUL0023_turn3,multiwoz,en,MUL0023,3,435,32.86,very_long,streaming_asr_only,1266.92,1201.61,65.31,
multiwoz_MUL0023_turn3,multiwoz,en,MUL0023,3,435,32.86,very_long,full_streaming,1268.55,1182.51,86.04,
multiwoz_PMUL2296_turn3,multiwoz,en,PMUL2296,3,505,32.88,very_long,baseline,2276.29,2210.71,65.58,
multiwoz_PMUL2296_turn3,multiwoz,en,PMUL2296,3,505,32.88,very_long,streaming_asr_only,681.50,589.85,91.66,
multiwoz_PMUL2296_turn3,multiwoz,en,PMUL2296,3,505,32.88,very_long,full_streaming,687.13,604.79,82.34,
multiwoz_PMUL0322_turn4,multiwoz,en,PMUL0322,4,456,32.95,very_long,baseline,2343.52,2277.69,65.84,
multiwoz_PMUL0322_turn4,multiwoz,en,PMUL0322,4,456,32.95,very_long,streaming_asr_only,1071.93,973.05,98.89,
multiwoz_PMUL0322_turn4,multiwoz,en,PMUL0322,4,456,32.95,very_long,full_streaming,1130.87,1045.98,84.88,
crosswoz_11248_turn2,crosswoz,zh,11248,2,160,33.08,very_long,baseline,2835.59,2775.84,59.75,
crosswoz_11248_turn2,crosswoz,zh,11248,2,160,33.08,very_long,streaming_asr_only,644.97,581.07,63.89,
crosswoz_11248_turn2,crosswoz,zh,11248,2,160,33.08,very_long,full_streaming,681.10,596.60,84.50,
multiwoz_MUL2157_turn3,multiwoz,en,MUL2157,3,407,33.35,very_long,baseline,2275.40,2209.17,66.22,
multiwoz_MUL2157_turn3,multiwoz,en,MUL2157,3,407,33.35,very_long,streaming_asr_only,1156.90,1073.04,83.86,
multiwoz_MUL2157_turn3,multiwoz,en,MUL2157,3,407,33.35,very_long,full_streaming,1177.85,1089.02,88.83,
multiwoz_PMUL2936_turn4,multiwoz,en,PMUL2936,4,446,33.53,very_long,baseline,1879.12,1829.39,49.74,
multiwoz_PMUL2936_turn4,multiwoz,en,PMUL2936,4,446,33.53,very_long,streaming_asr_only,1076.05,991.34,84.71,
multiwoz_PMUL2936_turn4,multiwoz,en,PMUL2936,4,446,33.53,very_long,full_streaming,1082.45,998.82,83.63,
crosswoz_10296_turn3,crosswoz,zh,10296,3,160,33.55,very_long,baseline,2969.22,2911.99,57.23,
crosswoz_10296_turn3,crosswoz,zh,10296,3,160,33.55,very_long,streaming_asr_only,1120.48,1044.14,76.34,
crosswoz_10296_turn3,crosswoz,zh,10296,3,160,33.55,very_long,full_streaming,1139.33,1050.22,89.11,
crosswoz_962_turn3,crosswoz,zh,962,3,160,33.74,very_long,baseline,2806.77,2746.25,60.53,
crosswoz_962_turn3,crosswoz,zh,962,3,160,33.74,very_long,streaming_asr_only,802.74,717.43,85.31,
crosswoz_962_turn3,crosswoz,zh,962,3,160,33.74,very_long,full_streaming,787.03,703.31,83.72,
crosswoz_7652_turn2,crosswoz,zh,7652,2,215,33.83,very_long,baseline,2892.62,2830.83,61.79,
crosswoz_7652_turn2,crosswoz,zh,7652,2,215,33.83,very_long,streaming_asr_only,1107.98,1023.01,84.98,
crosswoz_7652_turn2,crosswoz,zh,7652,2,215,33.83,very_long,full_streaming,1043.57,937.29,106.29,
crosswoz_11361_turn3,crosswoz,zh,11361,3,160,34.16,very_long,baseline,3183.30,3138.64,44.65,
crosswoz_11361_turn3,crosswoz,zh,11361,3,160,34.16,very_long,streaming_asr_only,896.24,831.19,65.05,
crosswoz_11361_turn3,crosswoz,zh,11361,3,160,34.16,very_long,full_streaming,929.77,846.85,82.92,
multiwoz_PMUL2175_turn4,multiwoz,en,PMUL2175,4,489,34.33,very_long,baseline,2347.87,2280.53,67.35,
multiwoz_PMUL2175_turn4,multiwoz,en,PMUL2175,4,489,34.33,very_long,streaming_asr_only,657.20,577.60,79.60,
multiwoz_PMUL2175_turn4,multiwoz,en,PMUL2175,4,489,34.33,very_long,full_streaming,712.48,604.91,107.57,
multiwoz_MUL0789_turn3,multiwoz,en,MUL0789,3,441,34.46,very_long,baseline,2221.71,2155.56,66.15,
multiwoz_MUL0789_turn3,multiwoz,en,MUL0789,3,441,34.46,very_long,streaming_asr_only,1303.68,1220.26,83.41,
multiwoz_MUL0789_turn3,multiwoz,en,MUL0789,3,441,34.46,very_long,full_streaming,1203.73,1119.19,84.54,
multiwoz_PMUL1904_turn4,multiwoz,en,PMUL1904,4,440,34.73,very_long,baseline,2236.14,2166.79,69.35,
multiwoz_PMUL1904_turn4,multiwoz,en,PMUL1904,4,440,34.73,very_long,streaming_asr_only,1271.94,1180.35,91.60,
multiwoz_PMUL1904_turn4,multiwoz,en,PMUL1904,4,440,34.73,very_long,full_streaming,1265.69,1179.29,86.40,
crosswoz_9173_turn3,crosswoz,zh,9173,3,174,34.78,very_long,baseline,2818.00,2765.99,52.01,
crosswoz_9173_turn3,crosswoz,zh,9173,3,174,34.78,very_long,streaming_asr_only,1288.48,1222.29,66.19,
crosswoz_9173_turn3,crosswoz,zh,9173,3,174,34.78,very_long,full_streaming,1291.77,1203.92,87.85,
multiwoz_MUL1001_turn3,multiwoz,en,MUL1001,3,489,34.98,very_long,baseline,2664.13,2598.31,65.82,
multiwoz_MUL1001_turn3,multiwoz,en,MUL1001,3,489,34.98,very_long,streaming_asr_only,1042.56,957.05,85.51,
multiwoz_MUL1001_turn3,multiwoz,en,MUL1001,3,489,34.98,very_long,full_streaming,848.61,760.57,88.04,
multiwoz_PMUL4885_turn4,multiwoz,en,PMUL4885,4,451,35.10,very_long,baseline,2482.59,2412.84,69.75,
multiwoz_PMUL4885_turn4,multiwoz,en,PMUL4885,4,451,35.10,very_long,streaming_asr_only,937.15,857.75,79.40,
multiwoz_PMUL4885_turn4,multiwoz,en,PMUL4885,4,451,35.10,very_long,full_streaming,929.64,842.37,87.27,
multiwoz_MUL0084_turn4,multiwoz,en,MUL0084,4,485,35.24,very_long,baseline,2639.88,2570.10,69.78,
multiwoz_MUL0084_turn4,multiwoz,en,MUL0084,4,485,35.24,very_long,streaming_asr_only,1108.60,1019.81,88.79,
multiwoz_MUL0084_turn4,multiwoz,en,MUL0084,4,485,35.24,very_long,full_streaming,1123.75,1038.58,85.17,
multiwoz_PMUL1745_turn4,multiwoz,en,PMUL1745,4,515,35.31,very_long,baseline,2502.91,2432.95,69.96,
