sample_id,dataset,language,dialog_id,turn_index,text_length,audio_duration,duration_group,mode,wer,cer,asr_time_ms,error
crosswoz_10382_turn2,crosswoz,zh,10382,2,87,17.61,long,non-streaming,0.0000,0.0000,1479.75,
crosswoz_10382_turn2,crosswoz,zh,10382,2,87,17.61,long,streaming,0.0000,0.0385,521.97,
crosswoz_7310_turn2,crosswoz,zh,7310,2,89,17.80,long,non-streaming,0.0000,0.0000,1527.36,
crosswoz_7310_turn2,crosswoz,zh,7310,2,89,17.80,long,streaming,0.0000,0.0270,972.13,
crosswoz_10661_turn2,crosswoz,zh,10661,2,92,18.02,long,non-streaming,0.0000,0.0000,1588.96,
crosswoz_10661_turn2,crosswoz,zh,10661,2,92,18.02,long,streaming,0.0125,0.0250,1123.78,
crosswoz_7701_turn2,crosswoz,zh,7701,2,90,18.11,long,non-streaming,0.0000,0.0000,1476.61,
crosswoz_7701_turn2,crosswoz,zh,7701,2,90,18.11,long,streaming,0.0658,0.0921,630.56,
crosswoz_9956_turn3,crosswoz,zh,9956,3,83,18.11,long,non-streaming,0.0000,0.0000,1549.70,
crosswoz_9956_turn3,crosswoz,zh,9956,3,83,18.11,long,streaming,0.0000,0.0435,431.45,
crosswoz_8424_turn2,crosswoz,zh,8424,2,89,18.34,long,non-streaming,0.0000,0.0000,1455.83,
crosswoz_8424_turn2,crosswoz,zh,8424,2,89,18.34,long,streaming,0.0130,0.0649,600.91,
multiwoz_MUL1459_turn2,multiwoz,en,MUL1459,2,285,18.38,long,non-streaming,0.0000,0.0000,1507.50,
multiwoz_MUL1459_turn2,multiwoz,en,MUL1459,2,285,18.38,long,streaming,0.0500,0.0071,539.70,
multiwoz_PMUL2175_turn2,multiwoz,en,PMUL2175,2,289,18.65,long,non-streaming,0.0000,0.0000,1161.93,
multiwoz_PMUL2175_turn2,multiwoz,en,PMUL2175,2,289,18.65,long,streaming,0.0577,0.0109,711.60,
crosswoz_11406_turn2,crosswoz,zh,11406,2,92,18.89,long,non-streaming,0.0000,0.0000,1437.05,
crosswoz_11406_turn2,crosswoz,zh,11406,2,92,18.89,long,streaming,0.0000,0.0500,569.27,
multiwoz_MUL2157_turn2,multiwoz,en,MUL2157,2,269,18.92,long,non-streaming,0.0000,0.0000,1312.14,
multiwoz_MUL2157_turn2,multiwoz,en,MUL2157,2,269,18.92,long,streaming,0.0000,0.0000,491.04,
multiwoz_MUL1330_turn2,multiwoz,en,MUL1330,2,302,18.99,long,non-streaming,0.0000,0.0000,1226.12,
multiwoz_MUL1330_turn2,multiwoz,en,MUL1330,2,302,18.99,long,streaming,0.0000,0.0000,779.43,
crosswoz_497_turn2,crosswoz,zh,497,2,98,19.02,long,non-streaming,0.0000,0.0000,1618.01,
crosswoz_497_turn2,crosswoz,zh,497,2,98,19.02,long,streaming,0.0465,0.0698,1192.09,
crosswoz_10197_turn2,crosswoz,zh,10197,2,98,19.05,long,non-streaming,0.0000,0.0000,1594.41,
crosswoz_10197_turn2,crosswoz,zh,10197,2,98,19.05,long,streaming,0.0120,0.0241,1124.41,
crosswoz_962_turn2,crosswoz,zh,962,2,93,19.21,long,non-streaming,0.0000,0.0000,1472.59,
crosswoz_962_turn2,crosswoz,zh,962,2,93,19.21,long,streaming,0.0241,0.0723,553.44,
multiwoz_MUL1003_turn3,multiwoz,en,MUL1003,3,297,19.24,long,non-streaming,0.0000,0.0000,1281.21,
multiwoz_MUL1003_turn3,multiwoz,en,MUL1003,3,297,19.24,long,streaming,0.0169,0.0035,554.56,
crosswoz_2228_turn2,crosswoz,zh,2228,2,93,19.46,long,non-streaming,0.0000,0.0000,1584.75,
crosswoz_2228_turn2,crosswoz,zh,2228,2,93,19.46,long,streaming,0.0000,0.0488,573.89,
crosswoz_10574_turn2,crosswoz,zh,10574,2,93,19.47,long,non-streaming,0.0000,0.0000,1477.14,
crosswoz_10574_turn2,crosswoz,zh,10574,2,93,19.47,long,streaming,0.0120,0.0482,965.06,
crosswoz_422_turn2,crosswoz,zh,422,2,98,19.48,long,non-streaming,0.0000,0.0000,1568.93,
crosswoz_422_turn2,crosswoz,zh,422,2,98,19.48,long,streaming,0.0235,0.0471,830.15,
