sample_id,dataset,language,dialog_id,turn_index,text_length,audio_duration,duration_group,mode,wer,cer,asr_time_ms,error
multiwoz_MUL0023_turn3,multiwoz,en,MUL0023,3,435,32.86,very_long,non-streaming,0.0000,0.0000,2001.67,
multiwoz_MUL0023_turn3,multiwoz,en,MUL0023,3,435,32.86,very_long,streaming,0.0595,0.0186,1160.67,
multiwoz_PMUL2296_turn3,multiwoz,en,PMUL2296,3,505,32.88,very_long,non-streaming,0.0000,0.0000,2172.25,
multiwoz_PMUL2296_turn3,multiwoz,en,PMUL2296,3,505,32.88,very_long,streaming,0.0312,0.0103,573.48,
multiwoz_PMUL0322_turn4,multiwoz,en,PMUL0322,4,456,32.95,very_long,non-streaming,0.0000,0.0000,2323.86,
multiwoz_PMUL0322_turn4,multiwoz,en,PMUL0322,4,456,32.95,very_long,streaming,0.1290,0.0481,998.72,
crosswoz_11248_turn2,crosswoz,zh,11248,2,160,33.08,very_long,non-streaming,0.0000,0.0000,2487.34,
crosswoz_11248_turn2,crosswoz,zh,11248,2,160,33.08,very_long,streaming,0.0000,0.0423,577.41,
multiwoz_MUL2157_turn3,multiwoz,en,MUL2157,3,407,33.35,very_long,non-streaming,0.0000,0.0000,2230.22,
multiwoz_MUL2157_turn3,multiwoz,en,MUL2157,3,407,33.35,very_long,streaming,0.1139,0.0473,1072.41,
multiwoz_PMUL2936_turn4,multiwoz,en,PMUL2936,4,446,33.53,very_long,non-streaming,0.0000,0.0000,1818.79,
multiwoz_PMUL2936_turn4,multiwoz,en,PMUL2936,4,446,33.53,very_long,streaming,0.1818,0.0476,992.50,
crosswoz_10296_turn3,crosswoz,zh,10296,3,160,33.55,very_long,non-streaming,0.0000,0.0000,2784.99,
crosswoz_10296_turn3,crosswoz,zh,10296,3,160,33.55,very_long,streaming,0.0000,0.0211,1053.63,
crosswoz_962_turn3,crosswoz,zh,962,3,160,33.74,very_long,non-streaming,0.0000,0.0000,2739.02,
crosswoz_962_turn3,crosswoz,zh,962,3,160,33.74,very_long,streaming,0.0699,0.1119,712.42,
crosswoz_7652_turn2,crosswoz,zh,7652,2,215,33.83,very_long,non-streaming,0.0000,0.0000,2875.20,
crosswoz_7652_turn2,crosswoz,zh,7652,2,215,33.83,very_long,streaming,0.0376,0.0902,1003.04,
crosswoz_11361_turn3,crosswoz,zh,11361,3,160,34.16,very_long,non-streaming,0.0000,0.0000,3006.05,
crosswoz_11361_turn3,crosswoz,zh,11361,3,160,34.16,very_long,streaming,0.0213,0.0638,812.12,
multiwoz_PMUL2175_turn4,multiwoz,en,PMUL2175,4,489,34.33,very_long,non-streaming,0.0000,0.0000,2354.99,
multiwoz_PMUL2175_turn4,multiwoz,en,PMUL2175,4,489,34.33,very_long,streaming,0.0745,0.0207,571.11,
multiwoz_MUL0789_turn3,multiwoz,en,MUL0789,3,441,34.46,very_long,non-streaming,0.0000,0.0000,2189.35,
multiwoz_MUL0789_turn3,multiwoz,en,MUL0789,3,441,34.46,very_long,streaming,0.0889,0.0335,1130.68,
multiwoz_PMUL1904_turn4,multiwoz,en,PMUL1904,4,440,34.73,very_long,non-streaming,0.0000,0.0000,2194.21,
multiwoz_PMUL1904_turn4,multiwoz,en,PMUL1904,4,440,34.73,very_long,streaming,0.1209,0.0503,1160.33,
crosswoz_9173_turn3,crosswoz,zh,9173,3,174,34.78,very_long,non-streaming,0.0000,0.0000,2707.31,
crosswoz_9173_turn3,crosswoz,zh,9173,3,174,34.78,very_long,streaming,0.0274,0.0616,1179.61,
multiwoz_MUL1001_turn3,multiwoz,en,MUL1001,3,489,34.98,very_long,non-streaming,0.0000,0.0000,2660.71,
multiwoz_MUL1001_turn3,multiwoz,en,MUL1001,3,489,34.98,very_long,streaming,0.0645,0.0465,837.48,
multiwoz_PMUL4885_turn4,multiwoz,en,PMUL4885,4,451,35.10,very_long,non-streaming,0.0000,0.0000,2423.01,
multiwoz_PMUL4885_turn4,multiwoz,en,PMUL4885,4,451,35.10,very_long,streaming,0.2245,0.0815,820.49,
multiwoz_MUL0084_turn4,multiwoz,en,MUL0084,4,485,35.24,very_long,non-streaming,0.0000,0.0000,2493.79,
multiwoz_MUL0084_turn4,multiwoz,en,MUL0084,4,485,35.24,very_long,streaming,0.1650,0.0432,1050.85,
multiwoz_PMUL1745_turn4,multiwoz,en,PMUL1745,4,515,35.31,very_long,non-streaming,0.0000,0.0000,2498.59,
multiwoz_PMUL1745_turn4,multiwoz,en,PMUL1745,4,515,35.31,very_long,streaming,0.0556,0.0192,893.39,
crosswoz_8907_turn3,crosswoz,zh,8907,3,179,35.33,very_long,non-streaming,0.0000,0.0000,2919.56,
crosswoz_8907_turn3,crosswoz,zh,8907,3,179,35.33,very_long,streaming,0.0000,0.0194,954.06,
crosswoz_11893_turn3,crosswoz,zh,11893,3,171,35.43,very_long,non-streaming,0.0000,0.0000,2748.18,
crosswoz_11893_turn3,crosswoz,zh,11893,3,171,35.43,very_long,streaming,0.0066,0.0329,1606.09,
crosswoz_11592_turn2,crosswoz,zh,11592,2,160,35.79,very_long,non-streaming,0.0000,0.0000,2763.58,
crosswoz_11592_turn2,crosswoz,zh,11592,2,160,35.79,very_long,streaming,0.0296,0.0741,874.94,
crosswoz_11613_turn4,crosswoz,zh,11613,4,181,36.11,very_long,non-streaming,0.0000,0.0000,2917.32,
crosswoz_11613_turn4,crosswoz,zh,11613,4,181,36.11,very_long,streaming,0.0268,0.0537,1362.62,
multiwoz_MUL0874_turn4,multiwoz,en,MUL0874,4,489,36.43,very_long,non-streaming,0.0000,0.0000,2356.65,
multiwoz_MUL0874_turn4,multiwoz,en,MUL0874,4,489,36.43,very_long,streaming,0.0825,0.0236,1960.41,
multiwoz_MUL1353_turn3,multiwoz,en,MUL1353,3,500,36.54,very_long,non-streaming,0.0000,0.0000,2367.80,
multiwoz_MUL1353_turn3,multiwoz,en,MUL1353,3,500,36.54,very_long,streaming,0.0543,0.0245,1276.36,
crosswoz_9577_turn3,crosswoz,zh,9577,3,173,36.69,very_long,non-streaming,0.0000,0.0000,3123.74,
crosswoz_9577_turn3,crosswoz,zh,9577,3,173,36.69,very_long,streaming,0.0261,0.0654,829.82,
multiwoz_MUL2174_turn4,multiwoz,en,MUL2174,4,468,36.72,very_long,non-streaming,0.0000,0.0000,2340.26,
multiwoz_MUL2174_turn4,multiwoz,en,MUL2174,4,468,36.72,very_long,streaming,0.0851,0.0325,775.66,
crosswoz_7310_turn3,crosswoz,zh,7310,3,178,36.76,very_long,non-streaming,0.0000,0.0000,3070.51,
crosswoz_7310_turn3,crosswoz,zh,7310,3,178,36.76,very_long,streaming,0.0200,0.0467,1486.14,
multiwoz_PMUL2034_turn3,multiwoz,en,PMUL2034,3,538,36.79,very_long,non-streaming,0.0000,0.0000,2237.98,
multiwoz_PMUL2034_turn3,multiwoz,en,PMUL2034,3,538,36.79,very_long,streaming,0.3048,0.0916,1097.31,
crosswoz_12299_turn3,crosswoz,zh,12299,3,178,36.83,very_long,non-streaming,0.0000,0.0000,2894.07,
crosswoz_12299_turn3,crosswoz,zh,12299,3,178,36.83,very_long,streaming,0.0000,0.0195,1635.23,
multiwoz_PMUL3103_turn4,multiwoz,en,PMUL3103,4,502,36.85,very_long,non-streaming,0.0000,0.0000,2269.36,
multiwoz_PMUL3103_turn4,multiwoz,en,PMUL3103,4,502,36.85,very_long,streaming,0.0208,0.0019,2374.63,
multiwoz_PMUL2319_turn3,multiwoz,en,PMUL2319,3,540,37.38,very_long,non-streaming,0.0000,0.0000,2340.71,
multiwoz_PMUL2319_turn3,multiwoz,en,PMUL2319,3,540,37.38,very_long,streaming,0.0280,0.0038,720.40,
crosswoz_9956_turn5,crosswoz,zh,9956,5,177,37.65,very_long,non-streaming,0.0000,0.0000,3017.53,
crosswoz_9956_turn5,crosswoz,zh,9956,5,177,37.65,very_long,streaming,0.0405,0.0811,1022.39,
